stationID,locationID,railroadSectionID,railwayLineName,operationCompany,stationName,longitude,latitude
eb03_1,cv_stn1,eb02_2858,指宿枕崎線,九州旅客鉄道,二月田,31.25432,130.6301
eb03_2,cv_stn2,eb02_980,沖縄都市モノレール線,沖縄都市モノレール,古島,26.23064,127.70294
eb03_3,cv_stn3,eb02_21345,東京臨海新交通臨海線,ゆりかもめ,お台場海浜公園,35.629805,139.77853
eb03_4,cv_stn4,eb02_21344,東京臨海新交通臨海線,ゆりかもめ,船の科学館,35.621575,139.773115
eb03_5,cv_stn5,eb02_21342,東京臨海新交通臨海線,ゆりかもめ,テレコムセンター,35.617725,139.779665
eb03_6,cv_stn6,eb02_21347,東京臨海新交通臨海線,ゆりかもめ,汐留,35.662985,139.760075
eb03_7,cv_stn7,eb02_21339,東京臨海新交通臨海線,ゆりかもめ,台場,35.62587,139.771375
eb03_8,cv_stn8,eb02_21338,東京臨海新交通臨海線,ゆりかもめ,有明,35.63455,139.79334
eb03_9,cv_stn9,eb02_21337,東京臨海新交通臨海線,ゆりかもめ,国際展示場正門,35.63021,139.7913
eb03_10,cv_stn10,eb02_21348,東京臨海新交通臨海線,ゆりかもめ,新橋,35.66558333,139.7595867
eb03_11,cv_stn11,eb02_21353,東京臨海新交通臨海線,ゆりかもめ,竹芝,35.654065,139.762015
eb03_12,cv_stn12,eb02_21352,東京臨海新交通臨海線,ゆりかもめ,芝浦ふ頭,35.64222,139.75787
eb03_13,cv_stn13,eb02_21350,東京臨海新交通臨海線,ゆりかもめ,日の出,35.64926,139.75916
eb03_14,cv_stn14,eb02_21346,東京臨海新交通臨海線,ゆりかもめ,青海,35.6248,139.781315
eb03_15,cv_stn15,eb02_21363,東京臨海新交通臨海線,ゆりかもめ,新豊洲,35.64871,139.790115
eb03_16,cv_stn16,eb02_21361,東京臨海新交通臨海線,ゆりかもめ,市場前,35.64569,139.78565
eb03_17,cv_stn17,eb02_21359,東京臨海新交通臨海線,ゆりかもめ,有明テニスの森,35.63998,139.788895
eb03_18,cv_stn18,eb02_21365,東京臨海新交通臨海線,ゆりかもめ,豊洲,35.653705,139.795435
eb03_19,cv_stn19,eb02_21366,けいはんな線,近畿日本鉄道,新石切,34.68009667,135.6410967
eb03_20,cv_stn20,eb02_10555,けいはんな線,近畿日本鉄道,長田,34.678755,135.591965
eb03_21,cv_stn21,eb02_21368,けいはんな線,近畿日本鉄道,吉田,34.680335,135.624515
eb03_22,cv_stn22,eb02_21372,けいはんな線,近畿日本鉄道,荒本,34.678625,135.60499
eb03_23,cv_stn23,eb02_2325,けいはんな線,近畿日本鉄道,生駒,34.6931,135.698055
eb03_24,cv_stn24,eb02_21377,けいはんな線,近畿日本鉄道,学研奈良登美ヶ丘,34.726385,135.74916
eb03_25,cv_stn25,eb02_21381,けいはんな線,近畿日本鉄道,白庭台,34.72103,135.71683
eb03_26,cv_stn26,eb02_21382,けいはんな線,近畿日本鉄道,学研北生駒,34.724845,135.72342
eb03_27,cv_stn27,eb02_21400,ポートアイランド線,神戸新交通,ポートターミナル,34.681455,135.20222
eb03_28,cv_stn28,eb02_21398,ポートアイランド線,神戸新交通,中埠頭,34.669285,135.21717
eb03_29,cv_stn29,eb02_21396,ポートアイランド線,神戸新交通,市民広場,34.664905,135.21244
eb03_30,cv_stn30,eb02_21395,ポートアイランド線,神戸新交通,貿易センター,34.689365,135.19946
eb03_31,cv_stn31,eb02_21394,ポートアイランド線,神戸新交通,三宮,34.69451,135.195295
eb03_32,cv_stn32,eb02_21391,ポートアイランド線,神戸新交通,北埠頭,34.673565,135.21451
eb03_33,cv_stn33,eb02_21390,ポートアイランド線,神戸新交通,南公園,34.66467,135.21707
eb03_34,cv_stn34,eb02_21387,ポートアイランド線,神戸新交通,みなとじま,34.669065,135.209995
eb03_35,cv_stn35,eb02_21384,ポートアイランド線,神戸新交通,中公園,34.673095,135.20752
eb03_36,cv_stn36,eb02_21408,ポートアイランド線,神戸新交通,医療センター,34.65852,135.21641
eb03_37,cv_stn37,eb02_21404,ポートアイランド線,神戸新交通,京コンピュータ前,34.65481,135.221535
eb03_38,cv_stn38,eb02_21406,ポートアイランド線,神戸新交通,神戸空港,34.63735,135.228975
eb03_39,cv_stn39,eb02_21427,富山港線,富山ライトレール,岩瀬浜,36.76127,137.23411
eb03_40,cv_stn40,eb02_21428,富山港線,富山ライトレール,競輪場前,36.75749,137.233945
eb03_41,cv_stn41,eb02_21432,富山港線,富山ライトレール,東岩瀬,36.751945,137.230505
eb03_42,cv_stn42,eb02_21426,富山港線,富山ライトレール,インテック本社前,36.703625,137.216415
eb03_43,cv_stn43,eb02_21410,富山港線,富山ライトレール,大広田,36.74886,137.228665
eb03_44,cv_stn44,eb02_21423,富山港線,富山ライトレール,蓮町,36.742215,137.22759
eb03_45,cv_stn45,eb02_21411,富山港線,富山ライトレール,犬島新町,36.735095,137.22663
eb03_46,cv_stn46,eb02_21413,富山港線,富山ライトレール,城川原,36.73113,137.2261
eb03_47,cv_stn47,eb02_21415,富山港線,富山ライトレール,越中中島,36.722195,137.224895
eb03_48,cv_stn48,eb02_21417,富山港線,富山ライトレール,粟島（大阪屋ショップ前）,36.719145,137.22482
eb03_49,cv_stn49,eb02_21419,富山港線,富山ライトレール,下奥井,36.71192,137.22459
eb03_50,cv_stn50,eb02_21421,富山港線,富山ライトレール,奥田中学校前,36.70357,137.223605
eb03_51,cv_stn51,eb02_21409,富山港線,富山ライトレール,富山駅北,36.70256,137.21361
eb03_52,cv_stn52,eb02_17,いわて銀河鉄道線,アイジーアールいわて銀河鉄道,盛岡,39.701195,141.136375
eb03_53,cv_stn53,eb02_22,いわて銀河鉄道線,アイジーアールいわて銀河鉄道,御堂,40.00436,141.23705
eb03_54,cv_stn54,eb02_4,いわて銀河鉄道線,アイジーアールいわて銀河鉄道,二戸,40.25983,141.285985
eb03_55,cv_stn55,eb02_55,いわて銀河鉄道線,アイジーアールいわて銀河鉄道,小鳥谷,40.17111667,141.3077367
eb03_56,cv_stn56,eb02_54,いわて銀河鉄道線,アイジーアールいわて銀河鉄道,渋民,39.834745,141.15423
eb03_57,cv_stn57,eb02_5,いわて銀河鉄道線,アイジーアールいわて銀河鉄道,斗米,40.28560667,141.2909133
eb03_58,cv_stn58,eb02_52,いわて銀河鉄道線,アイジーアールいわて銀河鉄道,いわて沼宮内,39.96059,141.217075
eb03_59,cv_stn59,eb02_45,いわて銀河鉄道線,アイジーアールいわて銀河鉄道,厨川,39.74408,141.12886
eb03_60,cv_stn60,eb02_44,いわて銀河鉄道線,アイジーアールいわて銀河鉄道,岩手川口,39.91931333,141.1993733
eb03_61,cv_stn61,eb02_41,いわて銀河鉄道線,アイジーアールいわて銀河鉄道,一戸,40.210374,141.297388
eb03_62,cv_stn62,eb02_9,いわて銀河鉄道線,アイジーアールいわて銀河鉄道,金田一温泉,40.3230975,141.3038325
eb03_63,cv_stn63,eb02_34,いわて銀河鉄道線,アイジーアールいわて銀河鉄道,滝沢,39.799,141.149555
eb03_64,cv_stn64,eb02_25,いわて銀河鉄道線,アイジーアールいわて銀河鉄道,小繋,40.123105,141.26042
eb03_65,cv_stn65,eb02_24,いわて銀河鉄道線,アイジーアールいわて銀河鉄道,奥中山高原,40.066155,141.2285
eb03_66,cv_stn66,eb02_15,いわて銀河鉄道線,アイジーアールいわて銀河鉄道,目時,40.35205,141.289575
eb03_67,cv_stn67,eb02_18,いわて銀河鉄道線,アイジーアールいわて銀河鉄道,好摩,39.87416,141.173675
eb03_68,cv_stn68,eb02_64,いわて銀河鉄道線,アイジーアールいわて銀河鉄道,青山,39.72465333,141.1182967
eb03_69,cv_stn69,eb02_66,いわて銀河鉄道線,アイジーアールいわて銀河鉄道,巣子,39.78342667,141.1486467
eb03_70,cv_stn70,eb02_90,いすみ線,いすみ鉄道,上総中野,35.25004,140.199595
eb03_71,cv_stn71,eb02_88,いすみ線,いすみ鉄道,大多喜,35.286535,140.24384
eb03_72,cv_stn72,eb02_87,いすみ線,いすみ鉄道,東総元,35.259445,140.24763
eb03_73,cv_stn73,eb02_86,いすみ線,いすみ鉄道,上総中川,35.282705,140.28056
eb03_74,cv_stn74,eb02_84,いすみ線,いすみ鉄道,国吉,35.280425,140.31399
eb03_75,cv_stn75,eb02_81,いすみ線,いすみ鉄道,久我原,35.25022,140.247665
eb03_76,cv_stn76,eb02_80,いすみ線,いすみ鉄道,上総東,35.26329,140.344905
eb03_77,cv_stn77,eb02_79,いすみ線,いすみ鉄道,西畑,35.25052667,140.2151767
eb03_78,cv_stn78,eb02_76,いすみ線,いすみ鉄道,小谷松,35.268975,140.25104
eb03_79,cv_stn79,eb02_71,いすみ線,いすみ鉄道,総元,35.24057,140.24036
eb03_80,cv_stn80,eb02_69,いすみ線,いすみ鉄道,西大原,35.260515,140.377975
eb03_81,cv_stn81,eb02_73,いすみ線,いすみ鉄道,新田野,35.27599,140.328525
eb03_82,cv_stn82,eb02_92,いすみ線,いすみ鉄道,大原,35.25084667,140.3910333
eb03_83,cv_stn83,eb02_93,三国芦原線,えちぜん鉄道,西長田,36.153585,136.206495
eb03_84,cv_stn84,eb02_94,三国芦原線,えちぜん鉄道,鷲塚針原,36.12024,136.20481
eb03_85,cv_stn85,eb02_98,三国芦原線,えちぜん鉄道,西別院,36.075255,136.22299
eb03_86,cv_stn86,eb02_99,三国芦原線,えちぜん鉄道,中角,36.10112,136.204445
eb03_87,cv_stn87,eb02_100,三国芦原線,えちぜん鉄道,新田塚,36.092575,136.20528
eb03_88,cv_stn88,eb02_101,三国芦原線,えちぜん鉄道,番田,36.21253,136.20252
eb03_89,cv_stn89,eb02_102,三国芦原線,えちぜん鉄道,福井口,36.071495,136.2334
eb03_90,cv_stn90,eb02_103,三国芦原線,えちぜん鉄道,三国,36.21692,136.14995
eb03_91,cv_stn91,eb02_107,三国芦原線,えちぜん鉄道,太郎丸,36.131335,136.20569
eb03_92,cv_stn92,eb02_109,三国芦原線,えちぜん鉄道,福大前西福井,36.074405,136.21013
eb03_93,cv_stn93,eb02_111,三国芦原線,えちぜん鉄道,大関,36.18663,136.20378
eb03_94,cv_stn94,eb02_114,三国芦原線,えちぜん鉄道,三国神社,36.214885,136.158335
eb03_95,cv_stn95,eb02_117,三国芦原線,えちぜん鉄道,水居,36.21921,136.172305
eb03_96,cv_stn96,eb02_118,三国芦原線,えちぜん鉄道,あわら湯のまち,36.22296,136.1938
eb03_97,cv_stn97,eb02_120,三国芦原線,えちぜん鉄道,西春江,36.1389,136.20622
eb03_98,cv_stn98,eb02_121,三国芦原線,えちぜん鉄道,田原町,36.07499,136.21764
eb03_99,cv_stn99,eb02_122,三国芦原線,えちぜん鉄道,下兵庫,36.17012,136.2025933
eb03_100,cv_stn100,eb02_125,三国芦原線,えちぜん鉄道,三国港,36.220095,136.140355
eb03_101,cv_stn101,eb02_126,三国芦原線,えちぜん鉄道,本荘,36.204625,136.20316
eb03_102,cv_stn102,eb02_171,勝山永平寺線,えちぜん鉄道,志比堺,36.09777,136.311005
eb03_103,cv_stn103,eb02_168,勝山永平寺線,えちぜん鉄道,越前竹原,36.07393333,136.41303
eb03_104,cv_stn104,eb02_164,勝山永平寺線,えちぜん鉄道,保田,36.06992,136.4516533
eb03_105,cv_stn105,eb02_162,勝山永平寺線,えちぜん鉄道,山王,36.07912,136.3924533
eb03_106,cv_stn106,eb02_154,勝山永平寺線,えちぜん鉄道,勝山,36.05592333,136.4922
eb03_107,cv_stn107,eb02_150,勝山永平寺線,えちぜん鉄道,越前野中,36.08289,136.3768767
eb03_108,cv_stn108,eb02_148,勝山永平寺線,えちぜん鉄道,松岡,36.09403,136.301725
eb03_109,cv_stn109,eb02_147,勝山永平寺線,えちぜん鉄道,発坂,36.07259,136.4661633
eb03_110,cv_stn110,eb02_146,勝山永平寺線,えちぜん鉄道,光明寺,36.08842,136.34455
eb03_111,cv_stn111,eb02_142,勝山永平寺線,えちぜん鉄道,永平寺口,36.095805,136.326745
eb03_112,cv_stn112,eb02_141,勝山永平寺線,えちぜん鉄道,小舟渡,36.07553333,136.4340533
eb03_113,cv_stn113,eb02_140,勝山永平寺線,えちぜん鉄道,轟,36.08684,136.3611
eb03_114,cv_stn114,eb02_134,勝山永平寺線,えちぜん鉄道,下志比,36.09063,136.336405
eb03_115,cv_stn115,eb02_173,勝山永平寺線,えちぜん鉄道,比島,36.06597667,136.4841133
eb03_116,cv_stn116,eb02_102,勝山永平寺線,えちぜん鉄道,福井口,36.071495,136.2334
eb03_117,cv_stn117,eb02_132,勝山永平寺線,えちぜん鉄道,越前新保,36.08038,136.25095
eb03_118,cv_stn118,eb02_136,勝山永平寺線,えちぜん鉄道,越前開発,36.075305,136.24128
eb03_119,cv_stn119,eb02_155,勝山永平寺線,えちぜん鉄道,福井,36.0621,136.22406
eb03_120,cv_stn120,eb02_156,勝山永平寺線,えちぜん鉄道,越前島橋,36.09012,136.277265
eb03_121,cv_stn121,eb02_159,勝山永平寺線,えちぜん鉄道,観音町,36.09183,136.28969
eb03_122,cv_stn122,eb02_161,勝山永平寺線,えちぜん鉄道,東藤島,36.08663,136.269855
eb03_123,cv_stn123,eb02_165,勝山永平寺線,えちぜん鉄道,新福井,36.064835,136.22693
eb03_124,cv_stn124,eb02_166,勝山永平寺線,えちぜん鉄道,追分口,36.08249,136.261375
eb03_125,cv_stn125,eb02_197,湯前線,くま川鉄道,東多良木,32.272245,130.9508
eb03_126,cv_stn126,eb02_176,湯前線,くま川鉄道,一武,32.21456,130.83994
eb03_127,cv_stn127,eb02_178,湯前線,くま川鉄道,木上,32.224275,130.85891
eb03_128,cv_stn128,eb02_179,湯前線,くま川鉄道,公立病院前,32.256035,130.92189
eb03_129,cv_stn129,eb02_180,湯前線,くま川鉄道,多良木,32.262755,130.93319
eb03_130,cv_stn130,eb02_182,湯前線,くま川鉄道,あさぎり,32.23625,130.89376
eb03_131,cv_stn131,eb02_187,湯前線,くま川鉄道,湯前,32.281365,130.979865
eb03_132,cv_stn132,eb02_188,湯前線,くま川鉄道,新鶴羽,32.275445,130.96621
eb03_133,cv_stn133,eb02_190,湯前線,くま川鉄道,肥後西村,32.20227,130.808865
eb03_134,cv_stn134,eb02_194,湯前線,くま川鉄道,おかどめ幸福,32.23145,130.875105
eb03_135,cv_stn135,eb02_195,湯前線,くま川鉄道,東免田,32.2502,130.91302
eb03_136,cv_stn136,eb02_200,湯前線,くま川鉄道,相良藩願成寺,32.218365,130.769635
eb03_137,cv_stn137,eb02_193,湯前線,くま川鉄道,川村,32.207235,130.79535
eb03_138,cv_stn138,eb02_202,湯前線,くま川鉄道,人吉温泉,32.21614,130.753815
eb03_139,cv_stn139,eb02_206,しなの鉄道線,しなの鉄道,平原,36.308635,138.45391
eb03_140,cv_stn140,eb02_207,しなの鉄道線,しなの鉄道,屋代高校前,36.547955,138.13249
eb03_141,cv_stn141,eb02_210,しなの鉄道線,しなの鉄道,中軽井沢,36.347562,138.593212
eb03_142,cv_stn142,eb02_211,しなの鉄道線,しなの鉄道,御代田,36.31899,138.50632
eb03_143,cv_stn143,eb02_212,しなの鉄道線,しなの鉄道,軽井沢,36.34286333,138.63513
eb03_144,cv_stn144,eb02_238,しなの鉄道線,しなの鉄道,信濃追分,36.33545,138.558495
eb03_145,cv_stn145,eb02_237,しなの鉄道線,しなの鉄道,田中,36.354415,138.32921
eb03_146,cv_stn146,eb02_235,しなの鉄道線,しなの鉄道,上田,36.39575333,138.25026
eb03_147,cv_stn147,eb02_234,しなの鉄道線,しなの鉄道,西上田,36.416875,138.209055
eb03_148,cv_stn148,eb02_233,しなの鉄道線,しなの鉄道,戸倉,36.4928675,138.1530825
eb03_149,cv_stn149,eb02_232,しなの鉄道線,しなの鉄道,坂城,36.46198,138.18145
eb03_150,cv_stn150,eb02_230,しなの鉄道線,しなの鉄道,信濃国分寺,36.37832,138.273835
eb03_151,cv_stn151,eb02_226,しなの鉄道線,しなの鉄道,大屋,36.36959,138.29713
eb03_152,cv_stn152,eb02_225,しなの鉄道線,しなの鉄道,滋野,36.34232,138.3639075
eb03_153,cv_stn153,eb02_224,しなの鉄道線,しなの鉄道,屋代,36.5324225,138.1282
eb03_154,cv_stn154,eb02_221,しなの鉄道線,しなの鉄道,テクノさかき,36.44058,138.1882
eb03_155,cv_stn155,eb02_218,しなの鉄道線,しなの鉄道,小諸,36.32564167,138.4229017
eb03_156,cv_stn156,eb02_204,しなの鉄道線,しなの鉄道,篠ノ井,36.57695667,138.1380733
eb03_157,cv_stn157,eb02_243,広島短距離交通瀬野線,スカイレールサービス,みどり中街,34.42765,132.595015
eb03_158,cv_stn158,eb02_241,広島短距離交通瀬野線,スカイレールサービス,みどり中央,34.43024,132.589605
eb03_159,cv_stn159,eb02_240,広島短距離交通瀬野線,スカイレールサービス,みどり口,34.422325,132.596315
eb03_160,cv_stn160,eb02_258,七尾線,のと鉄道,和倉温泉,37.0747,136.9258333
eb03_161,cv_stn161,eb02_256,七尾線,のと鉄道,七尾,37.04178,136.96422
eb03_162,cv_stn162,eb02_254,七尾線,のと鉄道,笠師保,37.079505,136.85775
eb03_163,cv_stn163,eb02_252,七尾線,のと鉄道,田鶴浜,37.06574,136.89147
eb03_164,cv_stn164,eb02_251,七尾線,のと鉄道,西岸,37.147665,136.87416
eb03_165,cv_stn165,eb02_247,七尾線,のと鉄道,穴水,37.228035,136.904585
eb03_166,cv_stn166,eb02_246,七尾線,のと鉄道,能登中島,37.109255,136.853615
eb03_167,cv_stn167,eb02_255,七尾線,のと鉄道,能登鹿島,37.17979,136.897855
eb03_168,cv_stn168,eb02_269,わたらせ渓谷線,わたらせ渓谷鐵道,桐生,36.41109667,139.3332533
eb03_169,cv_stn169,eb02_272,わたらせ渓谷線,わたらせ渓谷鐵道,花輪,36.52083,139.3077
eb03_170,cv_stn170,eb02_273,わたらせ渓谷線,わたらせ渓谷鐵道,水沼,36.49985,139.277595
eb03_171,cv_stn171,eb02_275,わたらせ渓谷線,わたらせ渓谷鐵道,神戸,36.537505,139.356565
eb03_172,cv_stn172,eb02_278,わたらせ渓谷線,わたらせ渓谷鐵道,相老,36.41030667,139.3044067
eb03_173,cv_stn173,eb02_260,わたらせ渓谷線,わたらせ渓谷鐵道,通洞,36.636865,139.43965
eb03_174,cv_stn174,eb02_280,わたらせ渓谷線,わたらせ渓谷鐵道,上神梅,36.47007,139.257725
eb03_175,cv_stn175,eb02_262,わたらせ渓谷線,わたらせ渓谷鐵道,間藤,36.65354,139.45009
eb03_176,cv_stn176,eb02_264,わたらせ渓谷線,わたらせ渓谷鐵道,足尾,36.641915,139.447775
eb03_177,cv_stn177,eb02_282,わたらせ渓谷線,わたらせ渓谷鐵道,運動公園,36.42041,139.30086
eb03_178,cv_stn178,eb02_283,わたらせ渓谷線,わたらせ渓谷鐵道,小中,36.535655,139.337795
eb03_179,cv_stn179,eb02_284,わたらせ渓谷線,わたらせ渓谷鐵道,本宿,36.481425,139.259345
eb03_180,cv_stn180,eb02_287,わたらせ渓谷線,わたらせ渓谷鐵道,大間々,36.434615,139.27755
eb03_181,cv_stn181,eb02_266,わたらせ渓谷線,わたらせ渓谷鐵道,沢入,36.58063,139.396285
eb03_182,cv_stn182,eb02_289,わたらせ渓谷線,わたらせ渓谷鐵道,下新田,36.40777667,139.3150867
eb03_183,cv_stn183,eb02_267,わたらせ渓谷線,わたらせ渓谷鐵道,原向,36.61731,139.42053
eb03_184,cv_stn184,eb02_292,わたらせ渓谷線,わたらせ渓谷鐵道,中野,36.524275,139.317165
eb03_185,cv_stn185,eb02_294,阿佐東線,阿佐海岸鉄道,海部,33.59342,134.351985
eb03_186,cv_stn186,eb02_293,阿佐東線,阿佐海岸鉄道,宍喰,33.56693,134.30072
eb03_187,cv_stn187,eb02_297,阿佐東線,阿佐海岸鉄道,甲浦,33.547225,134.28822
eb03_188,cv_stn188,eb02_346,阿武隈急行線,阿武隈急行,福島,37.754315,140.45993
eb03_189,cv_stn189,eb02_299,阿武隈急行線,阿武隈急行,角田,37.97929,140.77241
eb03_190,cv_stn190,eb02_301,阿武隈急行線,阿武隈急行,南角田,37.964895,140.769615
eb03_191,cv_stn191,eb02_302,阿武隈急行線,阿武隈急行,大泉,37.81989,140.56684
eb03_192,cv_stn192,eb02_304,阿武隈急行線,阿武隈急行,保原,37.814565,140.556595
eb03_193,cv_stn193,eb02_345,阿武隈急行線,阿武隈急行,卸町,37.795455,140.47948
eb03_194,cv_stn194,eb02_333,阿武隈急行線,阿武隈急行,高子,37.80838667,140.5271833
eb03_195,cv_stn195,eb02_334,阿武隈急行線,阿武隈急行,瀬上,37.802375,140.498565
eb03_196,cv_stn196,eb02_328,阿武隈急行線,阿武隈急行,兜,37.8953925,140.64652
eb03_197,cv_stn197,eb02_327,阿武隈急行線,阿武隈急行,岡,38.01902333,140.7803433
eb03_198,cv_stn198,eb02_336,阿武隈急行線,阿武隈急行,上保原,37.80961,140.54282
eb03_199,cv_stn199,eb02_322,阿武隈急行線,阿武隈急行,二井田,37.827815,140.580375
eb03_200,cv_stn200,eb02_321,阿武隈急行線,阿武隈急行,北丸森,37.943105,140.77182
eb03_201,cv_stn201,eb02_319,阿武隈急行線,阿武隈急行,丸森,37.93072,140.76172
eb03_202,cv_stn202,eb02_318,阿武隈急行線,阿武隈急行,槻木,38.07914,140.8101833
eb03_203,cv_stn203,eb02_316,阿武隈急行線,阿武隈急行,横倉,37.996985,140.77605
eb03_204,cv_stn204,eb02_315,阿武隈急行線,阿武隈急行,富野,37.87474,140.627465
eb03_205,cv_stn205,eb02_313,阿武隈急行線,阿武隈急行,東船岡,38.05013,140.789815
eb03_206,cv_stn206,eb02_312,阿武隈急行線,阿武隈急行,梁川,37.846,140.60347
eb03_207,cv_stn207,eb02_340,阿武隈急行線,阿武隈急行,福島学院前,37.79875333,140.4885883
eb03_208,cv_stn208,eb02_342,阿武隈急行線,阿武隈急行,向瀬上,37.80658,140.51033
eb03_209,cv_stn209,eb02_311,阿武隈急行線,阿武隈急行,新田,37.83776,140.593025
eb03_210,cv_stn210,eb02_310,阿武隈急行線,阿武隈急行,やながわ希望の森公園前,37.85787,140.61565
eb03_211,cv_stn211,eb02_298,阿武隈急行線,阿武隈急行,あぶくま,37.913405,140.68576
eb03_212,cv_stn212,eb02_351,愛知環状鉄道線,愛知環状鉄道,新豊田,35.08787857,137.1535414
eb03_213,cv_stn213,eb02_386,愛知環状鉄道線,愛知環状鉄道,保見,35.136715,137.1343625
eb03_214,cv_stn214,eb02_382,愛知環状鉄道線,愛知環状鉄道,山口,35.197895,137.1017025
eb03_215,cv_stn215,eb02_381,愛知環状鉄道線,愛知環状鉄道,大門,34.98258,137.154735
eb03_216,cv_stn216,eb02_380,愛知環状鉄道線,愛知環状鉄道,高蔵寺,35.264255,137.04326
eb03_217,cv_stn217,eb02_375,愛知環状鉄道線,愛知環状鉄道,永覚,35.02747,137.13898
eb03_218,cv_stn218,eb02_374,愛知環状鉄道線,愛知環状鉄道,新上挙母,35.07179,137.15118
eb03_219,cv_stn219,eb02_372,愛知環状鉄道線,愛知環状鉄道,八草,35.17492,137.10715
eb03_220,cv_stn220,eb02_371,愛知環状鉄道線,愛知環状鉄道,末野原,35.03954,137.1469
eb03_221,cv_stn221,eb02_369,愛知環状鉄道線,愛知環状鉄道,瀬戸市,35.22591333,137.0784433
eb03_222,cv_stn222,eb02_367,愛知環状鉄道線,愛知環状鉄道,三河上郷,35.01241,137.13276
eb03_223,cv_stn223,eb02_366,愛知環状鉄道線,愛知環状鉄道,北野桝塚,34.996285,137.13949
eb03_224,cv_stn224,eb02_365,愛知環状鉄道線,愛知環状鉄道,中水野,35.250455,137.071925
eb03_225,cv_stn225,eb02_363,愛知環状鉄道線,愛知環状鉄道,三河豊田,35.05543667,137.15093
eb03_226,cv_stn226,eb02_361,愛知環状鉄道線,愛知環状鉄道,篠原,35.15473,137.12077
eb03_227,cv_stn227,eb02_356,愛知環状鉄道線,愛知環状鉄道,瀬戸口,35.206565,137.08213
eb03_228,cv_stn228,eb02_353,愛知環状鉄道線,愛知環状鉄道,愛環梅坪,35.105155,137.160915
eb03_229,cv_stn229,eb02_352,愛知環状鉄道線,愛知環状鉄道,四郷,35.12192667,137.1626933
eb03_230,cv_stn230,eb02_387,愛知環状鉄道線,愛知環状鉄道,貝津,35.13312,137.148055
eb03_231,cv_stn231,eb02_397,愛知環状鉄道線,愛知環状鉄道,北岡崎,34.972255,137.1577
eb03_232,cv_stn232,eb02_396,愛知環状鉄道線,愛知環状鉄道,岡崎,34.92578333,137.1572333
eb03_233,cv_stn233,eb02_393,愛知環状鉄道線,愛知環状鉄道,中岡崎,34.95634,137.15278
eb03_234,cv_stn234,eb02_391,愛知環状鉄道線,愛知環状鉄道,六名,34.941285,137.151885
eb03_235,cv_stn235,eb02_398,東部丘陵線,愛知高速交通,杁ヶ池公園,35.171745,137.0379
eb03_236,cv_stn236,eb02_412,東部丘陵線,愛知高速交通,陶磁資料館南,35.17924,137.09705
eb03_237,cv_stn237,eb02_409,東部丘陵線,愛知高速交通,公園西,35.1743,137.076855
eb03_238,cv_stn238,eb02_405,東部丘陵線,愛知高速交通,愛・地球博記念公園,35.177665,137.087535
eb03_239,cv_stn239,eb02_404,東部丘陵線,愛知高速交通,芸大通,35.17188,137.06122
eb03_240,cv_stn240,eb02_402,東部丘陵線,愛知高速交通,長久手古戦場,35.17147,137.049505
eb03_241,cv_stn241,eb02_401,東部丘陵線,愛知高速交通,はなみずき通,35.17752,137.03547
eb03_242,cv_stn242,eb02_399,東部丘陵線,愛知高速交通,八草,35.176515,137.10635
eb03_243,cv_stn243,eb02_414,東部丘陵線,愛知高速交通,藤が丘,35.1822,137.022265
eb03_244,cv_stn244,eb02_416,鞍馬山鋼索鉄道,鞍馬寺,多宝塔,35.11644,135.77281
eb03_245,cv_stn245,eb02_415,鞍馬山鋼索鉄道,鞍馬寺,山門,35.11455,135.772875
eb03_246,cv_stn246,eb02_423,伊勢線,伊勢鉄道,河芸,34.780985,136.530995
eb03_247,cv_stn247,eb02_436,伊勢線,伊勢鉄道,伊勢上野,34.800335,136.54248
eb03_248,cv_stn248,eb02_435,伊勢線,伊勢鉄道,鈴鹿サーキット稲生,34.8411,136.555215
eb03_249,cv_stn249,eb02_433,伊勢線,伊勢鉄道,中瀬古,34.812145,136.543045
eb03_250,cv_stn250,eb02_429,伊勢線,伊勢鉄道,鈴鹿,34.87847,136.588795
eb03_251,cv_stn251,eb02_428,伊勢線,伊勢鉄道,玉垣,34.85514,136.57003
eb03_252,cv_stn252,eb02_426,伊勢線,伊勢鉄道,徳田,34.826145,136.543985
eb03_253,cv_stn253,eb02_418,伊勢線,伊勢鉄道,河原田,34.911235,136.599275
eb03_254,cv_stn254,eb02_437,伊勢線,伊勢鉄道,東一身田,34.758735,136.5121
eb03_255,cv_stn255,eb02_420,伊勢線,伊勢鉄道,津,34.73437333,136.5107233
eb03_256,cv_stn256,eb02_438,伊豆急行線,伊豆急行,稲梓,34.72206,138.9494
eb03_257,cv_stn257,eb02_466,伊豆急行線,伊豆急行,伊豆熱川,34.81721286,139.0694529
eb03_258,cv_stn258,eb02_465,伊豆急行線,伊豆急行,蓮台寺,34.69946667,138.94129
eb03_259,cv_stn259,eb02_461,伊豆急行線,伊豆急行,片瀬白田,34.80185,139.06122
eb03_260,cv_stn260,eb02_460,伊豆急行線,伊豆急行,河津,34.74743667,138.9959133
eb03_261,cv_stn261,eb02_458,伊豆急行線,伊豆急行,伊豆北川,34.827275,139.075725
eb03_262,cv_stn262,eb02_455,伊豆急行線,伊豆急行,伊豆急下田,34.67969,138.944285
eb03_263,cv_stn263,eb02_454,伊豆急行線,伊豆急行,南伊東,34.957755,139.088035
